DTXSID,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID50155034,FALSE,FALSE,175,2,3,126-12-5,425.3900146,0.385749243
DTXSID50157952,FALSE,TRUE,3730,3,5,1331-27-7,161.2489929,-1.364211821
DTXSID50158449,FALSE,TRUE,2300,3,5,134-37-2,186.2140045,-1.091715496
DTXSID50159673,TRUE,FALSE,27,1,2,13613-99-5,266.2969971,0.994002505
DTXSID50160401,FALSE,FALSE,800,3,4,137927-75-4,310.7600098,-0.410664861
DTXSID50163533,TRUE,FALSE,3.434,1,1,14689-56-6,412.8099976,2.079949916
DTXSID50163538,FALSE,FALSE,310,2,4,14689-97-5,187.0599976,-0.219380769
DTXSID50163593,FALSE,TRUE,2508,3,5,1471-52-9,190.1990051,-1.120119291
DTXSID50163679,FALSE,FALSE,1050,3,4,14733-73-4,214.0180054,-0.690738987
DTXSID50164363,FALSE,FALSE,1030,3,4,149690-78-8,352.7900085,-0.465320948
DTXSID50164707,FALSE,FALSE,300,2,4,1511-67-7,98.01300049,-0.48583757
DTXSID50165279,FALSE,FALSE,650,3,4,1532-12-3,377.4809875,-0.236018274
DTXSID50165678,TRUE,FALSE,18.28,1,2,154619-86-0,472.7179871,1.412625936
DTXSID50166524,FALSE,FALSE,375,2,4,15878-08-7,116.5500031,-0.507518979
DTXSID50166862,FALSE,FALSE,420,2,4,16033-21-9,135.1699982,-0.492368982
DTXSID50167192,FALSE,TRUE,2880,3,5,161559-33-7,313.3609924,-0.963347554
DTXSID50167576,TRUE,FALSE,22,1,2,16339-16-5,122.5500031,0.745890646
DTXSID50168164,FALSE,FALSE,73,2,3,16671-87-7,179.1900024,0.389990915
DTXSID50171370,FALSE,FALSE,1550,3,4,1830-32-6,259.75,-0.775776142
DTXSID50171653,FALSE,FALSE,500,2,4,18470-08-1,278.3500061,-0.254378769
DTXSID50171714,FALSE,FALSE,275,2,3,1851-71-4,306.5,0.047097785
DTXSID50171779,FALSE,FALSE,208,2,3,18545-48-7,224.3000031,0.032765945
DTXSID50172100,FALSE,FALSE,417,2,4,18787-40-1,365.9899902,-0.056666847
DTXSID50172362,FALSE,FALSE,400,2,4,18952-79-9,222.2440033,-0.25522994
DTXSID50172403,FALSE,FALSE,500,2,4,18979-61-8,166.2200012,-0.478286723
DTXSID50172822,FALSE,FALSE,1950,3,4,19237-84-4,419.8699951,-0.666919771
DTXSID50173051,FALSE,FALSE,185,2,3,1943-27-7,351.6300049,0.278914198
DTXSID50173177,FALSE,FALSE,160,2,3,195252-21-2,229.2870026,0.156259454
DTXSID50173314,FALSE,FALSE,1140,3,4,19645-42-2,337.3399963,-0.528837015
DTXSID50173910,FALSE,FALSE,480,2,4,2009-24-7,202.1649933,-0.375535282
DTXSID50175439,FALSE,FALSE,90,2,3,12/2/21,266.2749939,0.471087874
DTXSID50175732,FALSE,TRUE,3929,3,5,21452-18-6,232.3000031,-1.228232813
DTXSID50177312,FALSE,FALSE,1000,3,4,2277-92-1,401.4500122,-0.396368525
DTXSID50177574,FALSE,FALSE,250,2,3,2302-25-2,146.9750061,-0.230696522
DTXSID50177852,FALSE,TRUE,5300,4,5,23281-95-0,202.3099976,-1.418258525
DTXSID50177933,TRUE,FALSE,15.174,1,2,2338-24-1,276.131012,1.260015105
DTXSID50177938,TRUE,FALSE,19.21,1,2,2338-31-0,220.5800018,1.060038771
DTXSID50178122,FALSE,FALSE,550,3,4,2354-61-2,326.4150085,-0.22659257
DTXSID50178243,FALSE,FALSE,900,3,4,23595-00-8,310.2319946,-0.462555924
DTXSID50178364,FALSE,TRUE,2200,3,5,2370-13-0,130.2310028,-1.227708296
DTXSID50178425,TRUE,FALSE,19,1,2,23757-42-8,357.103,1.274039898
DTXSID50178945,TRUE,FALSE,10,1,2,2425-15-2,305.2799988,1.484698351
DTXSID50179432,FALSE,TRUE,15000,4,5,24691-76-7,217.2680054,-1.839095482
DTXSID50179578,TRUE,FALSE,42,1,2,1/6/87,296.2789917,0.848451568
DTXSID50179755,FALSE,FALSE,1159,3,4,25061-59-0,611.25,-0.277864564
DTXSID50180184,FALSE,TRUE,3270,3,5,25497-49-8,548.59198,-0.775298298
DTXSID50180503,FALSE,FALSE,125,2,3,2585-36-6,291.3399963,0.367490097
DTXSID50180629,FALSE,TRUE,2940,3,5,25961-87-9,204.3099976,-1.158057712
DTXSID50180927,FALSE,FALSE,91,2,3,2631-26-7,222.2879944,0.387874615
DTXSID50181499,FALSE,TRUE,2280,3,5,27016-91-7,338.322998,-0.828603326
DTXSID50181510,FALSE,FALSE,660,3,4,27022-50-0,237.1849976,-0.44445672
DTXSID50181939,FALSE,TRUE,4800,3,5,27512-72-7,238.6699982,-1.303443408
DTXSID50182183,FALSE,TRUE,4120,3,5,2789-92-6,206.0200043,-1.300987824
DTXSID50184682,FALSE,FALSE,900,3,4,30616-36-5,395.2799988,-0.35733767
DTXSID50185477,FALSE,TRUE,2035,3,5,3159-29-3,393.2200012,-0.713928813
DTXSID50185856,FALSE,FALSE,62,2,3,3204-27-1,282.2520142,0.65824536
DTXSID50186363,TRUE,FALSE,3.663,1,1,327-19-5,231.1340027,1.800026922
DTXSID50187552,TRUE,FALSE,6.332,1,2,3393-59-7,289.4599915,1.660047639
DTXSID50187653,FALSE,FALSE,136,2,3,34042-85-8,337.3699951,0.394567546
DTXSID50187794,FALSE,FALSE,190,2,3,34202-69-2,220.0670013,0.063801325
DTXSID50188140,FALSE,FALSE,1200,3,4,34580-71-7,414.8599854,-0.461279698
DTXSID50190046,FALSE,FALSE,1000,3,4,3655-88-7,206.2799988,-0.68554288
DTXSID50190389,FALSE,FALSE,284,2,3,3691-78-9,367.4890137,0.11192602
DTXSID50191038,FALSE,FALSE,1760,3,4,376-72-7,246.0559998,-0.854478709
DTXSID50191250,FALSE,FALSE,780,3,4,3781-28-0,388.5270081,-0.302673389
DTXSID50191553,FALSE,FALSE,787,3,4,38168-64-8,326.4840088,-0.382112818
DTXSID50191558,FALSE,FALSE,1410,3,4,38171-54-9,131.1100006,-1.031583293
DTXSID50191699,FALSE,FALSE,1530,3,4,38331-02-1,325.1199951,-0.672647751
DTXSID50192126,FALSE,FALSE,1283,3,4,38873-55-1,268.2680054,-0.679657776
DTXSID50192500,FALSE,FALSE,815,3,4,39242-73-4,257.6900024,-0.500060039
DTXSID50192944,TRUE,FALSE,9.016,1,2,399-69-9,254.1349945,1.450050569
DTXSID50193113,FALSE,FALSE,253,2,3,4005-51-0,101.1299973,-0.398240526
DTXSID50193698,FALSE,FALSE,240,2,3,40712-66-1,365.6600037,0.182866218
DTXSID50194867,TRUE,FALSE,19.321,1,2,4205-98-5,334.4599915,1.238314574
DTXSID50195076,FALSE,TRUE,3080,3,5,4224-62-8,150.6000061,-1.310725727
DTXSID50195758,FALSE,FALSE,1800,3,4,4317-14-0,293.4100037,-0.787797588
DTXSID50196083,FALSE,TRUE,2140,3,5,4425-95-0,310.348999,-0.838563424
DTXSID50196301,FALSE,TRUE,3561,3,5,4479-75-8,99.13300323,-1.55535371
DTXSID50196528,FALSE,FALSE,380,2,4,4549-44-4,130.1909943,-0.465202653
DTXSID50197717,FALSE,FALSE,1180,3,4,4920-79-0,187.5800018,-0.798695472
DTXSID50197853,FALSE,TRUE,4500,3,5,4957-16-8,252.401001,-1.251121441
DTXSID50198082,FALSE,FALSE,330,2,4,49803-30-7,251.2850037,-0.118347369
DTXSID50198547,TRUE,FALSE,25,1,2,50539-67-8,343.4400024,1.13791087
DTXSID50199296,FALSE,TRUE,18000,4,5,513-12-2,138.1799927,-2.11482734
DTXSID50199352,TRUE,FALSE,3.5,1,1,51356-05-9,266.269989,1.881254176
DTXSID50199357,FALSE,FALSE,155,2,3,51356-10-6,336.3999939,0.336524281
DTXSID50199958,TRUE,FALSE,2.4,1,1,520-09-2,266.1199951,2.044866265
DTXSID5020021,FALSE,TRUE,3000,3,5,616-91-1,163.19,-1.264427712
DTXSID5020023,TRUE,FALSE,11.05,1,2,107-02-8,56.06399918,0.705321796
DTXSID5020027,FALSE,FALSE,147,2,3,79-06-1,71.07900238,-0.315576011
DTXSID5020029,FALSE,FALSE,78,2,3,107-13-1,53.06399918,-0.167294625
DTXSID5020071,FALSE,FALSE,500,2,4,92-67-1,169.227005,-0.470500336
DTXSID5020077,FALSE,TRUE,14700,4,5,2432-99-7,201.3099976,-1.863451991
DTXSID5020106,FALSE,TRUE,11900,4,5,50-81-7,176.124,-1.829728421
DTXSID5020108,FALSE,FALSE,1275,3,4,50-78-2,180.159,-0.849854222
DTXSID5020152,FALSE,FALSE,1230,3,4,100-51-6,108.1399994,-1.055918749
DTXSID50201520,FALSE,FALSE,900,3,4,5336-53-8,226.279007,-0.599598245
DTXSID5020154,FALSE,FALSE,1700,3,4,120-32-1,218.6799927,-0.890639871
DTXSID5020158,FALSE,TRUE,4450,3,5,14504-15-5,233.227005,-1.280581176
DTXSID5020233,TRUE,FALSE,10,1,2,50-14-6,396.6589966,1.598417309
DTXSID5020281,FALSE,FALSE,460,2,4,100-00-5,157.5500031,-0.465339416
DTXSID5020287,FALSE,FALSE,464,2,4,95-79-4,141.6000061,-0.515454708
DTXSID50203024,FALSE,FALSE,320,2,4,5459-90-5,192.6000061,-0.220493682
DTXSID5020310,FALSE,TRUE,2001,3,5,80-33-1,303.1499939,-0.819589525
DTXSID5020314,FALSE,TRUE,3960,3,5,2227-13-6,324.0400085,-1.087096551
DTXSID5020316,FALSE,FALSE,450,2,4,126-99-8,88.52999878,-0.706122056
DTXSID5020318,FALSE,FALSE,1950,3,4,590-21-6,76.51999664,-1.406259669
DTXSID5020360,FALSE,TRUE,5300,4,5,95-33-0,264.4100037,-1.301997987
DTXSID5020364,FALSE,FALSE,100,2,3,50-18-0,261.0799866,0.416773582
DTXSID50204394,FALSE,FALSE,647,3,4,5581-45-3,390.730011,-0.219027511
DTXSID5020443,FALSE,FALSE,600,3,4,94-80-4,277.1400146,-0.335452015
DTXSID5020445,FALSE,FALSE,375,2,4,94-11-1,263.1099854,-0.153893937
DTXSID5020447,FALSE,FALSE,1000,3,4,97-16-5,303.1499939,-0.518342436
DTXSID5020449,TRUE,FALSE,30,1,2,62-73-7,220.9700012,0.867212063
DTXSID5020491,FALSE,FALSE,200,2,3,60-11-7,225.2949982,0.051721554
DTXSID5020493,FALSE,TRUE,3040,3,5,868-85-9,110.0490036,-1.441287469
DTXSID5020495,FALSE,TRUE,5910,4,5,597-25-1,195.1549988,-1.481207801
DTXSID5020499,FALSE,TRUE,4300,3,5,127-19-5,87.12200165,-1.693340611
DTXSID5020520,FALSE,TRUE,4465,3,5,513-37-1,90.55000305,-1.692932994
DTXSID5020526,FALSE,FALSE,940,3,4,101-25-7,186.1750031,-0.703206484
DTXSID5020528,FALSE,FALSE,177,2,3,606-20-2,182.1349945,0.012420131
DTXSID50205386,FALSE,FALSE,130,2,3,56856-83-8,132.1190033,0.007021936
DTXSID5020572,FALSE,TRUE,2500,3,5,29975-16-4,294.7399902,-0.928500944
DTXSID5020576,FALSE,FALSE,960,3,4,57-63-6,296.41,-0.510378382
DTXSID50205886,FALSE,FALSE,554,3,4,57262-94-9,261.3680115,-0.326257331
DTXSID50205962,FALSE,FALSE,1100,3,4,5736-70-9,164.2480011,-0.825892592
DTXSID5020601,FALSE,FALSE,545,3,4,96-45-7,102.1600037,-0.727115602
DTXSID5020603,FALSE,FALSE,395,2,4,142-59-6,256.3299866,-0.187797681
DTXSID5020605,FALSE,TRUE,2047,3,5,104-76-7,130.2310028,-1.196403458
DTXSID5020607,FALSE,TRUE,30000,4,5,117-81-7,390.564,-1.885429045
DTXSID5020653,FALSE,FALSE,420,2,4,548-62-9,407.99,-0.012599772
DTXSID5020730,FALSE,FALSE,1200,3,4,148-24-3,145.1609955,-0.917331308
DTXSID5020732,FALSE,FALSE,636,3,4,15687-27-1,206.2850037,-0.488989459
DTXSID50207421,FALSE,TRUE,16000,4,5,58712-69-9,299.6700134,-1.727476695
DTXSID50207724,TRUE,FALSE,7,1,2,58995-44-1,269.269989,1.585089913
DTXSID50207729,FALSE,FALSE,920,3,4,59-32-5,289.8099976,-0.501674464
DTXSID5020782,FALSE,FALSE,1700,3,4,50264-69-2,321.1600037,-0.723727467
DTXSID50207961,FALSE,FALSE,800,3,4,59214-92-5,354.1499939,-0.353902748
DTXSID50208099,FALSE,TRUE,2066,3,5,59354-78-8,158.2409973,-1.115811306
DTXSID5020815,FALSE,FALSE,136,2,3,57-39-6,215.2369995,0.199378021
DTXSID5020819,TRUE,FALSE,20,1,2,950-37-8,302.3200073,1.179436894
DTXSID5020865,FALSE,FALSE,1140,3,4,101-14-4,267.1499939,-0.630149683
DTXSID50208872,TRUE,FALSE,10,1,2,6012-87-9,325.7000122,1.512817775
DTXSID50208993,FALSE,FALSE,135,2,3,60244-70-4,364.3999939,0.431244593
DTXSID50209026,FALSE,TRUE,4450,3,5,60270-84-0,254.2850037,-1.243039262
DTXSID5020944,FALSE,FALSE,590,3,4,59-87-0,198.1380005,-0.473884236
DTXSID50209662,FALSE,FALSE,529,3,4,6082-56-0,294.3540039,-0.254585724
DTXSID50210278,TRUE,FALSE,30,1,2,61361-61-3,226.2319946,0.87743277
DTXSID50210879,FALSE,FALSE,150,2,3,61887-08-9,326.8699951,0.338283797
DTXSID5021093,FALSE,FALSE,214,2,3,6452-73-9,301.8099976,0.149319848
DTXSID5021099,TRUE,FALSE,30.54,1,2,96515-74-1,576.0599976,1.275598686
DTXSID5021122,FALSE,FALSE,162,2,3,50-06-6,232.2389984,0.156420135
DTXSID5021124,FALSE,FALSE,317,2,4,108-95-2,94.11299896,-0.52740965
DTXSID5021126,FALSE,TRUE,5001,4,5,92-84-2,199.2700043,-1.399614924
DTXSID5021128,FALSE,FALSE,310,2,4,7227-91-0,149.1970062,-0.317601585
DTXSID5021170,FALSE,FALSE,216,2,3,36322-90-4,331.3500061,0.185833232
DTXSID50211902,FALSE,TRUE,2900,3,5,62802-56-6,382.3670044,-0.879917589
DTXSID50211907,FALSE,FALSE,56.2,2,3,62809-33-0,368.1900024,0.816335676
DTXSID5021201,FALSE,TRUE,2100,3,5,121-79-9,212.201004,-0.99547186
DTXSID5021207,FALSE,FALSE,380,2,4,75-56-9,58.08000183,-0.815756975
DTXSID5021209,FALSE,FALSE,1250,3,4,51-52-5,170.2299957,-0.865873925
DTXSID5021251,FALSE,TRUE,14200,4,5,81-07-2,183.1799927,-1.889410307
DTXSID5021253,FALSE,TRUE,8820,4,5,128-44-9,205.1600037,-1.633375887
DTXSID5021255,FALSE,FALSE,660,3,4,18559-94-9,239.3150024,-0.440574011
DTXSID50212691,FALSE,TRUE,2310,3,5,633-99-8,178.6199951,-1.111681907
DTXSID50212752,FALSE,FALSE,150,2,3,1/2/36,208.3200073,0.142639723
DTXSID50212959,FALSE,FALSE,150,2,3,63580-68-7,319.4500122,0.32831165
DTXSID5021330,FALSE,FALSE,161,2,3,124-64-1,190.5599976,0.073205863
DTXSID5021332,FALSE,FALSE,560,3,4,137-26-8,240.42,-0.367217434
DTXSID5021334,FALSE,FALSE,130,2,3,509-14-8,196.0310059,0.178381416
DTXSID5021336,FALSE,FALSE,225,2,3,58-55-9,180.1670074,-0.096507253
DTXSID5021380,FALSE,FALSE,836,3,4,79-00-5,133.3999939,-0.797050468
DTXSID50213840,FALSE,FALSE,375,2,4,63979-77-1,257.2680054,-0.163645488
DTXSID5021386,FALSE,FALSE,820,3,4,88-06-2,197.4400024,-0.618378705
DTXSID5021388,FALSE,FALSE,300,2,4,93-76-5,255.4799957,-0.069764354
DTXSID50213926,FALSE,TRUE,3320,3,5,63989-86-6,206.3289948,-1.206577821
DTXSID50213966,FALSE,TRUE,4000,3,5,63992-49-4,234.3829956,-1.232133891
DTXSID5021411,FALSE,FALSE,465.5,2,4,115-96-8,285.480011,-0.212343981
DTXSID5021413,FALSE,FALSE,810,3,4,126-72-7,697.6129761,-0.064870469
DTXSID5021415,FALSE,TRUE,4730,3,5,122-20-3,191.2709961,-1.393212021
DTXSID50214251,FALSE,TRUE,2500,3,5,64059-42-3,266.7399902,-0.971851878
DTXSID50214574,FALSE,FALSE,800,3,4,64357-33-1,256.3200073,-0.49430748
DTXSID5021465,FALSE,FALSE,1850,3,4,12122-67-7,275.73,-0.826687708
DTXSID50214791,TRUE,FALSE,25,1,2,6452-87-5,269.3439941,1.032367287
DTXSID5021544,TRUE,FALSE,40,1,2,95-57-8,128.5599976,0.507045864
DTXSID50215849,FALSE,FALSE,900,3,4,6558-78-7,174.1999969,-0.713194366
DTXSID5021590,FALSE,TRUE,12000,4,5,143-07-7,200.3220062,-1.777452585
DTXSID5021598,FALSE,TRUE,7000,4,5,111-16-0,160.1690063,-1.640519559
DTXSID50216199,FALSE,FALSE,810,3,4,65986-80-3,146.1459961,-0.743698097
DTXSID50216235,FALSE,FALSE,1000,3,4,66017-91-2,160.1730042,-0.795410679
DTXSID5021629,FALSE,TRUE,3500,3,5,110-93-0,126.1989975,-1.443012139
DTXSID50216432,FALSE,FALSE,100,2,3,66232-29-9,500.5899963,0.699482167
DTXSID5021708,FALSE,FALSE,930,3,4,54-21-7,160.104,-0.764080766
DTXSID5021752,FALSE,FALSE,610,3,4,75-97-8,100.1610031,-0.78463117
DTXSID5021754,FALSE,TRUE,7800,4,5,77-71-4,128.1309967,-1.784440398
DTXSID50217560,FALSE,FALSE,198,2,3,6723-40-6,290.2409973,0.166093567
DTXSID50217565,FALSE,FALSE,726,3,4,67238-62-4,302.5799866,-0.380096421
DTXSID5021758,FALSE,TRUE,2001,3,5,78-51-3,398.4769897,-0.700843841
DTXSID50217722,FALSE,FALSE,307,2,4,67369-98-6,501.8900146,0.21347018
DTXSID50217868,FALSE,FALSE,125,2,3,6754-13-8,262.3049927,0.321896544
DTXSID50217888,FALSE,FALSE,800,3,4,67557-56-6,160.1730042,-0.698500666
DTXSID5021831,FALSE,FALSE,1071,3,4,99-08-1,137.1380005,-0.892631658
DTXSID5021837,FALSE,FALSE,1300,3,4,100-37-8,117.1920013,-1.045045381
DTXSID5021881,FALSE,FALSE,841,3,4,107-15-3,60.09999847,-1.145921535
DTXSID5021883,TRUE,FALSE,20,1,2,107-19-7,56.06399918,0.447654078
DTXSID5021885,FALSE,TRUE,3700,3,5,107-41-5,118.1760025,-1.495672429
DTXSID5021889,FALSE,TRUE,2080,3,5,108-10-1,100.1610031,-1.31736467
DTXSID50218911,FALSE,FALSE,710,3,4,688-78-8,279.5799866,-0.404752269
DTXSID5021914,FALSE,TRUE,2542,3,5,110-12-3,114.1880035,-1.347555066
DTXSID5021916,FALSE,FALSE,1670,3,4,110-43-0,114.1880035,-1.165095991
DTXSID5021962,FALSE,FALSE,980,3,4,120-07-0,181.2350006,-0.732984002
DTXSID5021968,FALSE,FALSE,1590,3,4,121-32-4,166.1759949,-0.980828837
DTXSID5022019,FALSE,FALSE,125,2,3,309-43-3,260.2690125,0.318512451
DTXSID5022061,FALSE,TRUE,4700,3,5,555-16-8,151.1210022,-1.492773033
DTXSID50220650,FALSE,FALSE,1500,3,4,70381-67-8,252.7400055,-0.773417268
DTXSID50221127,FALSE,TRUE,2830,3,5,709-08-0,174.2429962,-1.210631105
DTXSID50222679,FALSE,FALSE,980,3,4,72364-91-1,227.2230072,-0.634773772
DTXSID5022271,FALSE,TRUE,2262,3,5,17754-90-4,193.2460022,-1.068382082
DTXSID5022279,FALSE,TRUE,3204,3,5,24544-04-5,177.2910004,-1.257005817
DTXSID50223328,FALSE,TRUE,2112,3,5,7305-61-5,138.1029968,-1.184490811
DTXSID50223545,FALSE,FALSE,250,2,3,7331-25-1,279.1409912,0.047883608
DTXSID5022437,FALSE,TRUE,2001,3,5,500-38-9,302.3699951,-0.820708396
DTXSID50224370,FALSE,TRUE,2200,3,5,73839-78-8,245.6600037,-0.952088227
DTXSID50224411,FALSE,TRUE,2150,3,5,73840-50-3,409.3800049,-0.720311833
DTXSID50224911,FALSE,TRUE,7210,4,5,74039-01-3,572.6900024,-1.100015663
DTXSID50224951,FALSE,FALSE,1717,3,4,74050-97-8,530.1199951,-0.51039611
DTXSID5022510,FALSE,FALSE,1190,3,4,1570-64-5,142.5800018,-0.921488345
DTXSID50225140,TRUE,FALSE,20,1,2,7417-67-6,102.0930023,0.70796598
DTXSID5022562,FALSE,FALSE,249,2,3,56287-74-2,283.3059998,0.056056425
DTXSID5022641,FALSE,FALSE,145,2,3,1134-47-0,213.6600037,0.168355229
DTXSID5022649,FALSE,TRUE,3500,3,5,5003-48-5,313.3089905,-1.048095187
DTXSID50226894,FALSE,FALSE,821,3,4,76-21-1,446.0870056,-0.264923585
DTXSID5022695,FALSE,FALSE,120,2,3,32808-51-8,294.7799988,0.390316767
DTXSID5022722,TRUE,FALSE,0.62,1,1,32222-06-3,416.646,2.827375527
DTXSID50227700,FALSE,TRUE,3250,3,5,769-78-8,148.1609955,-1.341149474
DTXSID5022774,FALSE,TRUE,10000,4,5,55268-75-2,424.3800049,-1.372245087
DTXSID5022803,FALSE,FALSE,744,3,4,886-74-8,245.6600037,-0.481238482
DTXSID5022851,FALSE,FALSE,280,2,3,2058-52-8,343.8699951,0.089236251
DTXSID5022855,FALSE,FALSE,251,2,3,5786-21-0,326.8299866,0.114648175
DTXSID50228873,TRUE,FALSE,13,1,2,78218-49-2,376.3909912,1.461695868
DTXSID50228914,FALSE,FALSE,415,2,4,78246-49-8,365.8299866,-0.054768796
DTXSID50229067,FALSE,TRUE,2500,3,5,78417-76-2,337.3420105,-0.86986958
DTXSID5022932,FALSE,FALSE,392,2,4,22494-42-4,250.201004,-0.194997019
DTXSID5022934,TRUE,FALSE,28.27,1,2,20830-75-5,780.9489746,1.441296851
DTXSID50229981,FALSE,FALSE,108,2,3,79985-91-4,184.1900024,0.231842298
DTXSID5023031,FALSE,FALSE,710,3,4,519-37-9,224.2200012,-0.500583998
DTXSID5023035,FALSE,FALSE,1784,3,4,33419-42-0,588.5620117,-0.481602623
DTXSID5023039,FALSE,TRUE,4049,3,5,76824-35-6,337.4400024,-1.079151211
DTXSID50230653,FALSE,FALSE,500,2,4,80834-63-5,393.5310059,-0.103991049
DTXSID50230658,FALSE,FALSE,500,2,4,80834-73-7,374.4840088,-0.125536727
DTXSID5023085,FALSE,FALSE,480,2,4,536-69-6,179.2189941,-0.427857202
DTXSID5023110,FALSE,TRUE,2315,3,5,303-45-7,518.5620117,-0.649750297
DTXSID5023114,FALSE,FALSE,1510,3,4,93-14-1,198.2180023,-0.881833852
DTXSID5023116,FALSE,FALSE,1050,3,4,55-65-2,198.3139954,-0.723835935
DTXSID50231509,FALSE,FALSE,832,3,4,82-57-5,230.2189941,-0.557982174
DTXSID50231564,FALSE,FALSE,1800,3,4,821-57-8,164.6300049,-1.038763514
DTXSID50231600,FALSE,TRUE,2500,3,5,82163-55-1,443.8800049,-0.750674427
DTXSID5023166,FALSE,TRUE,13300,4,5,59017-64-0,1268.885986,-1.02042904
DTXSID5023168,FALSE,FALSE,365,2,4,54-92-2,179.2230072,-0.308899104
DTXSID5023243,FALSE,FALSE,740,3,4,61-68-7,241.2899933,-0.486692408
DTXSID5023249,TRUE,FALSE,10,1,2,10331-57-4,345.0899963,1.53793237
DTXSID5023295,FALSE,TRUE,5001,4,5,555-30-6,211.2169952,-1.374327994
DTXSID5023299,FALSE,FALSE,367,2,4,113-45-1,233.3110046,-0.19673084
DTXSID50233149,FALSE,FALSE,515,3,4,84226-24-4,316.7491455,-0.211091777
DTXSID5023320,FALSE,FALSE,215,2,3,59467-70-8,325.769989,0.180472613
DTXSID5023324,FALSE,FALSE,91,2,3,78415-72-2,211.223999,0.365701868
DTXSID5023370,FALSE,TRUE,2738,3,5,66085-59-4,418.4460144,-0.815794008
DTXSID5023372,FALSE,FALSE,825,3,4,146-22-5,281.2709961,-0.467328997
DTXSID5023376,FALSE,FALSE,1653,3,4,76963-41-2,331.4500122,-0.697854814
DTXSID5023453,FALSE,FALSE,163,2,3,83-12-5,222.2429962,0.134640479
DTXSID5023455,FALSE,FALSE,370,2,4,134-49-6,177.246994,-0.319622845
DTXSID5023459,FALSE,FALSE,200,2,3,435-97-2,280.322998,0.146628734
DTXSID50234616,FALSE,FALSE,295,2,3,85409-38-7,278.2420349,-0.025399275
DTXSID50235108,TRUE,FALSE,5.4,1,2,85828-81-5,538.1154785,1.998481725
DTXSID5023532,FALSE,FALSE,56,2,3,466-06-8,530.65802,0.976626705
DTXSID5023536,FALSE,FALSE,460,2,4,603-00-9,238.246994,-0.285730402
DTXSID5023538,FALSE,FALSE,170,2,3,15686-83-6,206.3099976,0.084071353
DTXSID5023588,FALSE,TRUE,15900,4,5,50-70-4,182.1719971,-1.940915505
DTXSID5023611,FALSE,TRUE,2739,3,5,80-35-3,280.2999878,-0.989968953
DTXSID5023613,FALSE,TRUE,6000,4,5,651-06-9,280.2999878,-1.330528172
DTXSID5023615,FALSE,TRUE,3500,3,5,144-82-1,270.3299866,-1.112173822
DTXSID50236291,FALSE,FALSE,1450,3,4,87344-06-7,420.4577637,-0.537645626
DTXSID50236559,FALSE,FALSE,1850,3,4,87691-92-7,477.0624084,-0.588596532
DTXSID50236635,FALSE,FALSE,1698,3,4,87792-13-0,470.6025696,-0.557283392
DTXSID5023665,FALSE,FALSE,181,2,3,33005-95-7,260.3099976,0.157812273
DTXSID5023669,FALSE,FALSE,1780,3,4,55142-85-3,263.7799988,-0.82917814
DTXSID5023742,TRUE,FALSE,1.6,1,1,81-81-2,308.3330078,2.284900037
DTXSID5023744,FALSE,FALSE,1640,3,4,14293-44-8,354.8099976,-0.664848
DTXSID50237662,TRUE,FALSE,1.443,1,1,89427-00-9,346.4754944,2.380406192
DTXSID50237667,FALSE,FALSE,77,2,3,89427-05-4,279.0565491,0.559201494
DTXSID50237682,TRUE,FALSE,41,1,2,89427-20-3,342.1013184,0.921370891
DTXSID50237687,TRUE,FALSE,9.644,1,2,89427-29-2,440.812561,1.65999676
DTXSID50237703,FALSE,FALSE,58,2,3,89427-45-2,242.2402344,0.620818284
DTXSID5023792,FALSE,TRUE,2050,3,5,99-99-0,137.1380005,-1.174596048
DTXSID50238533,FALSE,FALSE,396,2,4,91374-20-8,296.8355103,-0.125179332
DTXSID5023871,FALSE,FALSE,400,2,4,33089-61-1,293.4140015,-0.134579157
DTXSID50238735,TRUE,FALSE,40,1,2,91893-35-5,258.6832275,0.81070828
DTXSID5023877,FALSE,FALSE,1505,3,4,90-04-0,123.1549988,-1.087084456
DTXSID5023900,FALSE,TRUE,10000,4,5,17804-35-2,290.322998,-1.53711856
DTXSID5023950,FALSE,FALSE,51,2,3,55285-14-8,380.5499878,0.872841536
DTXSID50239868,FALSE,TRUE,2050,3,5,939-80-0,182.5639191,-1.050338911
DTXSID5024001,FALSE,TRUE,3860,3,5,127-20-8,164.9400024,-1.369261308
DTXSID5024051,FALSE,FALSE,826,3,4,1445-75-6,180.1840057,-0.66126381
DTXSID5024055,FALSE,FALSE,205,2,3,77-78-1,126.1299973,-0.210935475
DTXSID5024057,FALSE,FALSE,698,3,4,124-40-3,45.08499908,-1.189823357
DTXSID5024134,FALSE,FALSE,1000,3,4,319-86-8,290.829834,-0.536361045
DTXSID5024182,FALSE,TRUE,2257,3,5,109-86-4,76.095,-1.472175438
DTXSID5024261,TRUE,FALSE,26,1,2,732-11-6,317.3099976,1.086510408
DTXSID5024344,FALSE,FALSE,200,2,3,2303-17-5,304.6499939,0.182771178
DTXSID5024394,FALSE,TRUE,3310,3,5,64-19-7,60.05199814,-1.741300531
DTXSID5024473,FALSE,FALSE,690,3,4,95-85-2,143.5700073,-0.681785368
DTXSID5024475,FALSE,FALSE,290,2,3,52-52-8,129.1589966,-0.351273336
