Chemical Name,Chemical ID,CAS RN,Gene Symbol,Gene ID,Interaction,Interaction Actions,Reference Count,Organism Count
Arsenic,D001151,7440-38-2,MOXD1,26002,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of MOXD1 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPC1,51660,Arsenic affects the methylation of MPC1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MPG,4350,Arsenic affects the methylation of MPG gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MPG,4350,BIX 01294 inhibits the reaction [[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of MPG mRNA],decreases^expression|decreases^reaction|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,BIX 01294 inhibits the reaction [[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of MPG protein],decreases^expression|decreases^reaction|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,[EHMT2 protein co-treated with [sodium arsenite results in increased abundance of Arsenic]] results in decreased expression of MPG mRNA,affects^cotreatment|decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,[EHMT2 protein co-treated with [sodium arsenite results in increased abundance of Arsenic]] results in decreased expression of MPG protein,affects^cotreatment|decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,Ginkgo biloba extract inhibits the reaction [[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of MPG mRNA],decreases^expression|decreases^reaction|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,Ginkgo biloba extract inhibits the reaction [[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of MPG protein],decreases^expression|decreases^reaction|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of MPG mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPG,4350,[sodium arsenite results in increased abundance of Arsenic] which results in decreased expression of MPG protein,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MPHOSPH10,10199,Arsenic affects the methylation of MPHOSPH10 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MPI,4351,Arsenic results in increased methylation of MPI promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,MPO,4353,MPO gene polymorphism results in increased susceptibility to Arsenic,increases^response to substance,1,1
Arsenic,D001151,7440-38-2,MPP7,143098,Arsenic affects the methylation of MPP7 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MPV17L,255027,Arsenic affects the methylation of MPV17L gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MPZL2,10205,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of MPZL2 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MR1,3140,Arsenic results in increased methylation of MR1 gene,increases^methylation,1,1
Arsenic,D001151,7440-38-2,MRAP,56246,Arsenic affects the methylation of MRAP gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MRAP,56246,Arsenic results in increased expression of MRAP mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MRAP2,112609,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of MRAP2 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MRAS,22808,Arsenic affects the expression of MRAS mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,MRPL16,54948,Arsenic affects the methylation of MRPL16 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MRPL24,79590,Arsenic results in decreased expression of MRPL24 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MRPS17,51373,Arsenic affects the methylation of MRPS17 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MRPS31,10240,Arsenic affects the methylation of MRPS31 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MRPS5,64969,Arsenic results in decreased expression of MRPS5 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MS4A1,931,Arsenic results in decreased expression of MS4A1 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MS4A6D,68774,Arsenic results in decreased expression of MS4A6D mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MSANTD3,91283,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MSANTD3 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MSH2,4436,Arsenic affects the expression of MSH2 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,MSH2,4436,Arsenic results in increased methylation of MSH2 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,MSH2,4436,[Arsenic results in increased methylation of MSH2 promoter] which results in decreased expression of MSH2 mRNA,decreases^expression|increases^methylation,1,1
Arsenic,D001151,7440-38-2,MSH5,4439,Arsenic affects the methylation of MSH5 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MSI2,124540,Arsenic affects the methylation of MSI2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MSI2,124540,Arsenic results in decreased expression of MSI2 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MSL1,339287,Arsenic affects the methylation of MSL1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MSL3L2,73390,Arsenic affects the methylation of MSL3L2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MSRA,4482,Arsenic affects the methylation of MSRA gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MSRB3,253827,Arsenic results in decreased expression of MSRB3 mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MST1,4485,Arsenic results in increased expression of MST1 protein,increases^expression,1,1
Arsenic,D001151,7440-38-2,MSTN,2660,Arsenic affects the expression of MSTN protein,affects^expression,1,1
Arsenic,D001151,7440-38-2,MSX1,4487,Arsenic results in increased methylation of MSX1 promoter,increases^methylation,1,1
Arsenic,D001151,7440-38-2,MT1,17748,Arsenic results in increased expression of MT1 mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1,17748,[[lead chloride results in increased abundance of Lead] co-treated with [sodium arsenite results in increased abundance of Arsenic]] results in increased expression of MT1 protein,affects^cotreatment|increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1,17748,[methylmercuric chloride co-treated with [sodium arsenite results in increased abundance of Arsenic]] results in increased expression of MT1 protein,affects^cotreatment|increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1,17748,MT1 protein affects the susceptibility to Arsenic,affects^response to substance,1,1
Arsenic,D001151,7440-38-2,MT1,17748,[sodium arsenite results in increased abundance of Arsenic] which results in increased expression of MT1 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1A,4489,Arsenic binds to MT1A protein,affects^binding,1,1
Arsenic,D001151,7440-38-2,MT1A,4489,Arsenic results in decreased expression of MT1A mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MT1A,4489,Arsenic results in increased expression of MT1A mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1A,4489,"[Water Pollutants, Chemical co-treated with Arsenic] results in increased expression of MT1A mRNA",affects^cotreatment|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1E,4493,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1E mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1F,4494,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1F mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1F,4494,"[Water Pollutants, Chemical co-treated with Arsenic] results in increased expression of MT1F mRNA",affects^cotreatment|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1G,4495,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1G mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1H,4496,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1H mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1IP,644314,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1IP mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1M,4499,Arsenic affects the methylation of MT1M gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MT1M,4499,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1M mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1P3,140851,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MT1P3 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MT1X,4501,Arsenic results in increased expression of MT1X mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MT2,17750,Arsenic affects the expression of MT2 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,MT2,17750,Arsenic binds to MT2 protein,affects^binding,1,1
Arsenic,D001151,7440-38-2,MT2,17750,Arsenic results in increased expression of MT2 mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MT2,17750,Arsenic results in increased expression of MT2 protein,increases^expression,1,1
Arsenic,D001151,7440-38-2,MT2,17750,MT2 protein affects the susceptibility to Arsenic,affects^response to substance,1,1
Arsenic,D001151,7440-38-2,MT2A,4502,Arsenic results in decreased expression of MT2A mRNA,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MT2A,4502,Arsenic results in increased expression of MT2A mRNA,increases^expression,3,1
Arsenic,D001151,7440-38-2,MT3,4504,Arsenic results in increased expression of MT3 mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MT3,4504,Arsenic results in increased expression of MT3 protein,increases^expression,2,1
Arsenic,D001151,7440-38-2,MTA1,9112,Arsenic affects the methylation of MTA1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTA3,57504,Arsenic affects the methylation of MTA3 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTF2,22823,Arsenic affects the methylation of MTF2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTFP1,51537,Arsenic affects the methylation of MTFP1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTG2,26164,Arsenic affects the expression of MTG2 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,MTHFD1L,25902,Arsenic affects the methylation of MTHFD1L gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTHFR,4524,MTHFR gene polymorphism affects the metabolism of and affects the susceptibility to Arsenic,affects^metabolic processing|affects^response to substance,2,1
Arsenic,D001151,7440-38-2,MTHFR,4524,MTHFR gene polymorphism affects the metabolism of Arsenic,affects^metabolic processing,1,1
Arsenic,D001151,7440-38-2,MTHFR,4524,MTHFR gene SNP results in increased susceptibility to Arsenic,increases^response to substance,1,1
Arsenic,D001151,7440-38-2,MTHFR,4524,MTHFR polymorphism affects the metabolism of Arsenic,affects^metabolic processing,1,1
Arsenic,D001151,7440-38-2,MTHFR,4524,MTHFR polymorphism affects the methylation of Arsenic,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTIF2,4528,Arsenic affects the methylation of MTIF2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTL-1,179060,Arsenic results in increased activity of MTL-1 promoter,increases^activity,1,1
Arsenic,D001151,7440-38-2,MTL-2,179899,Arsenic results in increased activity of MTL-2 promoter,increases^activity,1,1
Arsenic,D001151,7440-38-2,MTMR11,10903,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of MTMR11 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MTMR12,54545,Arsenic affects the methylation of MTMR12 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTMR9,66036,Arsenic affects the methylation of MTMR9 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTOR,2475,Arsenic affects the methylation of MTOR gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MTOR,2475,Arsenic results in increased expression of MTOR protein,increases^expression,1,1
Arsenic,D001151,7440-38-2,MTOR,2475,Arsenic results in increased expression of MTOR protein modified form,increases^expression,1,1
Arsenic,D001151,7440-38-2,MTOR,2475,OSGIN1 protein promotes the reaction [Arsenic results in increased expression of MTOR protein modified form],increases^expression|increases^reaction,1,1
Arsenic,D001151,7440-38-2,MTOR,2475,UCA1 mRNA promotes the reaction [Arsenic results in increased expression of MTOR protein modified form],increases^expression|increases^reaction,1,1
Arsenic,D001151,7440-38-2,MTR,4548,Arsenic inhibits the reaction [[Hydroxocobalamin co-treated with S-Adenosylmethionine] results in increased activity of MTR protein alternative form],affects^cotreatment|decreases^reaction|increases^activity,1,1
Arsenic,D001151,7440-38-2,MTR,4548,Arsenic inhibits the reaction [mecobalamin results in increased activity of MTR protein alternative form],decreases^reaction|increases^activity,1,1
Arsenic,D001151,7440-38-2,MTR,4548,MTR gene SNP affects the susceptibility to Arsenic,affects^response to substance,1,1
Arsenic,D001151,7440-38-2,MTR,4548,[MTR gene SNP affects the susceptibility to Arsenic] which affects the abundance of Cacodylic Acid,affects^abundance|affects^response to substance,1,1
Arsenic,D001151,7440-38-2,MTRR,4552,MTRR protein affects the metabolism of Arsenic,affects^metabolic processing,1,1
Arsenic,D001151,7440-38-2,MTUS1,57509,[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of MTUS1 mRNA,increases^abundance|increases^expression,1,1
Arsenic,D001151,7440-38-2,MTUS2,23281,Arsenic affects the methylation of MTUS2 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MUC1,4582,Arsenic affects the expression of MUC1 mRNA,affects^expression,1,1
Arsenic,D001151,7440-38-2,MUC1,4582,Arsenic affects the methylation of MUC1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MUC15,143662,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of MUC15 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MUC2,4583,Arsenic results in decreased expression of MUC2 protein,decreases^expression,1,1
Arsenic,D001151,7440-38-2,MUC5B,727897,Arsenic results in increased expression of MUC5B mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MUC6,4588,Arsenic affects the methylation of MUC6 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MUCL1,118430,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of MUCL1 mRNA,decreases^expression|increases^abundance,1,1
Arsenic,D001151,7440-38-2,MUL1,79594,Arsenic affects the methylation of MUL1 gene,affects^methylation,1,1
Arsenic,D001151,7440-38-2,MUP1,17840,Arsenic results in increased expression of MUP1 mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MUP2,17841,Arsenic results in increased expression of MUP2 mRNA,increases^expression,1,1
Arsenic,D001151,7440-38-2,MUTYH,4595,Arsenic affects the methylation of MUTYH gene,affects^methylation,1,1
